timestamp,_raw_coolant,coolant,_conf_coolant,_raw_rod_insertion,rod_insertion,_conf_rod_insertion,_raw_feedwater,feedwater,_conf_feedwater,_raw_fuel,fuel,_conf_fuel,_raw_pressure,pressure,_conf_pressure,_raw_temperature,temperature,_conf_temperature
2.9833333333333334,XOPFN,0.8,0.4477051159039851,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.0,OPEN,0.8,0.990176796913147,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.0166666666666666,OPEN,0.8,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.033333333333333,OPEN,0.8,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.05,OPEN,0.8,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.066666666666667,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.0833333333333335,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.1,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.1166666666666667,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.1333333333333333,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
